Freq,SA Max Hold,N medición
4106500000,-59.0196628906311,\AutoSave102.csv
4107000000,-57.6007619846142,\AutoSave102.csv
4107500000,-58.7520977080098,\AutoSave102.csv
4108000000,-57.8731512309215,\AutoSave102.csv
4108500000,-58.9063430902198,\AutoSave102.csv
4109000000,-59.4122581739256,\AutoSave102.csv
4109500000,-59.3340497820315,\AutoSave102.csv
4110000000,-58.9026588478824,\AutoSave102.csv
4110500000,-57.9338677778116,\AutoSave102.csv
4111000000,-58.4679811031763,\AutoSave102.csv
4111500000,-58.024987849018,\AutoSave102.csv
4112000000,-58.2076377678223,\AutoSave102.csv
4112500000,-58.4587112796395,\AutoSave102.csv
4113000000,-55.6343761991197,\AutoSave102.csv
4113500000,-58.5206337141918,\AutoSave102.csv
4114000000,-57.4608719524617,\AutoSave102.csv
4114500000,-57.239285691049,\AutoSave102.csv
4115000000,-59.2017872871996,\AutoSave102.csv
4115500000,-57.5358228864741,\AutoSave102.csv
4116000000,-59.4340192440745,\AutoSave102.csv
4116500000,-57.5234929019436,\AutoSave102.csv
4117000000,-57.4603140587479,\AutoSave102.csv
4117500000,-58.6398589749226,\AutoSave102.csv
4118000000,-57.7589870258317,\AutoSave102.csv
4118500000,-57.3947911620722,\AutoSave102.csv
4119000000,-58.0269807208824,\AutoSave102.csv
4119500000,-58.3831460542591,\AutoSave102.csv
4120000000,-58.4018937869284,\AutoSave102.csv
4120500000,-58.0727353394468,\AutoSave102.csv
4121000000,-57.9865191987864,\AutoSave102.csv
4121500000,-57.3988450405828,\AutoSave102.csv
4122000000,-58.1421022692679,\AutoSave102.csv
4122500000,-57.9672525650876,\AutoSave102.csv
4123000000,-56.2553204594711,\AutoSave102.csv
4123500000,-58.4121633345172,\AutoSave102.csv
4124000000,-59.1439291539258,\AutoSave102.csv
4124500000,-56.9371144015386,\AutoSave102.csv
4125000000,-58.2519557317626,\AutoSave102.csv
4125500000,-57.9277152731688,\AutoSave102.csv
4126000000,-57.7822759918724,\AutoSave102.csv
4126500000,-57.1814576151557,\AutoSave102.csv
4127000000,-59.0040229545386,\AutoSave102.csv
4127500000,-57.8362805626603,\AutoSave102.csv
4128000000,-59.171091380043,\AutoSave102.csv
4128500000,-58.0295565594891,\AutoSave102.csv
4129000000,-58.0014949022537,\AutoSave102.csv
4129500000,-58.0772559587567,\AutoSave102.csv
4130000000,-58.2818090290845,\AutoSave102.csv
4130500000,-58.2035728450699,\AutoSave102.csv
4131000000,-58.3829815229523,\AutoSave102.csv
4131500000,-57.466124527218,\AutoSave102.csv
4132000000,-57.8089967773448,\AutoSave102.csv
4132500000,-57.425415828683,\AutoSave102.csv
4133000000,-58.1128579614348,\AutoSave102.csv
4133500000,-58.0392720578696,\AutoSave102.csv
4134000000,-57.4605660849884,\AutoSave102.csv
4134500000,-58.2602250945188,\AutoSave102.csv
4135000000,-57.8516432702591,\AutoSave102.csv
4135500000,-57.6944132424695,\AutoSave102.csv
4136000000,-58.2581827756209,\AutoSave102.csv
4136500000,-59.0652207019577,\AutoSave102.csv
4137000000,-58.5598034058776,\AutoSave102.csv
4137500000,-58.7630172692856,\AutoSave102.csv
4138000000,-56.3094204411045,\AutoSave102.csv
4138500000,-58.7488946364079,\AutoSave102.csv
4139000000,-58.5042050768601,\AutoSave102.csv
4139500000,-56.2120137733711,\AutoSave102.csv
4140000000,-58.5811923019006,\AutoSave102.csv
4140500000,-58.4226237095364,\AutoSave102.csv
4141000000,-58.8314287018992,\AutoSave102.csv
4141500000,-56.78465619767,\AutoSave102.csv
4142000000,-58.299311043627,\AutoSave102.csv
4142500000,-57.4271554751452,\AutoSave102.csv
4143000000,-58.8105281732307,\AutoSave102.csv
4143500000,-58.1657561498281,\AutoSave102.csv
4144000000,-58.3809744670793,\AutoSave102.csv
4144500000,-58.4737483182449,\AutoSave102.csv
4145000000,-59.194044236319,\AutoSave102.csv
4145500000,-58.7842811708997,\AutoSave102.csv
4146000000,-58.9612735902705,\AutoSave102.csv
4146500000,-58.8408932919558,\AutoSave102.csv
4147000000,-57.2180405396743,\AutoSave102.csv
4147500000,-59.0139125726338,\AutoSave102.csv
4148000000,-56.7811010098219,\AutoSave102.csv
4148500000,-57.4737475672665,\AutoSave102.csv
4149000000,-57.9094763007225,\AutoSave102.csv
4149500000,-58.546424044912,\AutoSave102.csv
4150000000,-56.4971518772073,\AutoSave102.csv
4150500000,-58.4881541556665,\AutoSave102.csv
4151000000,-58.294966422167,\AutoSave102.csv
4151500000,-58.4548947684746,\AutoSave102.csv
4152000000,-58.0871537617519,\AutoSave102.csv
4152500000,-58.5142689204197,\AutoSave102.csv
4153000000,-58.2845321689018,\AutoSave102.csv
4153500000,-57.694914591455,\AutoSave102.csv
4154000000,-57.4275451760423,\AutoSave102.csv
4154500000,-57.2770773716679,\AutoSave102.csv
4155000000,-58.5043454269063,\AutoSave102.csv
4155500000,-58.0861800563737,\AutoSave102.csv
4156000000,-57.8678596686203,\AutoSave102.csv
4156500000,-58.3963241710059,\AutoSave102.csv
4157000000,-58.0166607537859,\AutoSave102.csv
4157500000,-58.823178339214,\AutoSave102.csv
4158000000,-56.9097702442112,\AutoSave102.csv
4158500000,-58.5827148154751,\AutoSave102.csv
4159000000,-57.8265390271475,\AutoSave102.csv
4159500000,-58.8192490678314,\AutoSave102.csv
4160000000,-58.0424901447248,\AutoSave102.csv
4160500000,-57.6102181307032,\AutoSave102.csv
4161000000,-57.2698609999624,\AutoSave102.csv
4161500000,-57.9077782735701,\AutoSave102.csv
4162000000,-57.8501892280167,\AutoSave102.csv
4162500000,-58.5359522963766,\AutoSave102.csv
4163000000,-57.8367243729009,\AutoSave102.csv
4163500000,-58.0451701031197,\AutoSave102.csv
4164000000,-57.4476357269992,\AutoSave102.csv
4164500000,-57.315135901674,\AutoSave102.csv
4165000000,-57.5690536239147,\AutoSave102.csv
4165500000,-57.7216608651831,\AutoSave102.csv
4166000000,-58.4739943009285,\AutoSave102.csv
4166500000,-57.2264974029374,\AutoSave102.csv
4167000000,-57.7808393904455,\AutoSave102.csv
4167500000,-57.9457021196881,\AutoSave102.csv
4168000000,-57.4805706293494,\AutoSave102.csv
4168500000,-58.9775372695527,\AutoSave102.csv
4169000000,-58.4702755628927,\AutoSave102.csv
4169500000,-56.4676839703359,\AutoSave102.csv
4170000000,-57.8895094771036,\AutoSave102.csv
4170500000,-57.0082528592622,\AutoSave102.csv
4171000000,-56.9904497386786,\AutoSave102.csv
4171500000,-58.9638793660639,\AutoSave102.csv
4172000000,-56.8495287927793,\AutoSave102.csv
4172500000,-58.1039173480789,\AutoSave102.csv
4173000000,-56.5341254411943,\AutoSave102.csv
4173500000,-58.3941868289177,\AutoSave102.csv
4174000000,-58.556149920098,\AutoSave102.csv
4174500000,-57.4819030481535,\AutoSave102.csv
4175000000,-56.7673415975696,\AutoSave102.csv
4175500000,-57.9770914547877,\AutoSave102.csv
4176000000,-56.9711221198248,\AutoSave102.csv
4176500000,-58.0554972299054,\AutoSave102.csv
